ano,valor,pais,codigo_pais,indicador,categoria
2024,,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2023,99.678840637207,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2022,94.7113876342773,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2021,99.7526779174805,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2020,102.240936279297,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2019,99.7298889160156,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2018,102.68798828125,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2017,102.320610046387,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2016,100.489837646484,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2015,98.1254730224609,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2014,101.006042480469,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2013,101.996597290039,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2012,99.6443786621094,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2011,97.8454437255859,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2010,98.1303787231445,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2009,97.0001525878906,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2008,115.881141662598,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2007,97.6364898681641,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2006,87.219612121582,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2005,98.1214904785156,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2004,96.2014083862305,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2003,94.3279571533203,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2002,92.3218994140625,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2001,89.4445037841797,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
2000,82.3719024658203,Algeria,DZ,SE.PRM.CMPT.ZS,"Aid Effectiveness , Climate Change, Education "
