ano,valor,pais,codigo_pais,indicador,categoria
2024,,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2023,64837475193.3388,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2022,69868522988.3686,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2021,51591453811.2973,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2020,36557247848.5389,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2019,51258795210.3544,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2018,53136579844.9701,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2017,47233141871.792,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2016,41608310926.5839,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2015,45932176699.4658,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2014,63418461300.1317,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2013,69107146201.365,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2012,69731471881.4892,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2011,64569763969.5584,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2010,46816280695.4722,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2009,38181805547.3998,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2008,43916519836.3982,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2007,33889993566.9701,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2006,28683606693.826,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2005,24709929563.8536,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2004,19637278136.3897,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2003,15687687299.8944,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2002,14511230142.0322,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2001,15110265985.5399,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
2000,15895257719.3545,Colombia,CO,NE.EXP.GNFS.CD,"Economy & Growth, Trade"
