ano,valor,pais,codigo_pais,indicador,categoria
2024,,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2023,0.610409565791542,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2022,7.2888838865514,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2021,10.8011981904878,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2020,-7.18591413760859,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2019,3.18685539245533,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2018,2.56432428277704,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2017,1.35936086788746,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2016,2.08738250162794,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2015,2.95590137527523,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2014,4.49903000110972,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2013,5.13399351995672,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2012,3.91263576716115,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2011,6.94789198173555,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2010,4.49465897070922,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2009,1.13964864548062,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2008,3.28344618616541,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2007,6.73819469090975,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2006,6.71686869844402,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2005,4.82876110773741,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2004,5.33302206759905,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2003,3.91827190322513,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2002,2.50398046659659,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2001,1.67789830787579,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
2000,2.92486148176778,Colombia,CO,NY.GDP.MKTP.KD.ZG,Economy & Growth
