ano,valor,pais,codigo_pais,indicador,categoria
2024,,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2023,-0.954962366849259,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2022,5.27789421203715,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2021,4.79532910551458,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2020,-6.31825528670208,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2019,1.7549764558533,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2018,2.48422086689928,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2017,2.27225012037459,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2016,2.11721967096108,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2015,1.30352309798889,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2014,0.755799076892799,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2013,-0.250726545926739,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2012,0.628246179413949,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2011,2.92746790789693,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2010,1.8089826696085,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2009,-3.58626477931313,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2008,1.45330559752681,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2007,3.77522461621224,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2006,3.26933610602393,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2005,2.32036526679731,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2004,2.56525509257357,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2003,1.14156501477392,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2002,1.4843689777327,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2001,1.31698760895746,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
2000,3.18952267859783,Austria,AT,NY.GDP.MKTP.KD.ZG,Economy & Growth
