ano,valor,pais,codigo_pais,indicador,categoria
2024,,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2023,6.199999999987,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2022,6.2178509127107,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2021,7.06332910205232,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2020,0.699728593494228,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2019,6.72137167584978,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2018,4.84314605889178,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2017,7.41076242592504,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2016,7.17275963956332,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2015,7.19494942728191,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2014,9.37199994240375,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2013,10.7602131311256,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2012,7.62041176451649,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2011,-5.37044724000579,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2010,6.84804939907013,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2009,3.60332156667053,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2008,4.7826659787672,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2007,1.10142976793477,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2006,2.81557859252327,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2005,0.996065564854788,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2004,3.18503822575397,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2003,-4.72586658630681,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2002,-2.73052647441901,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2001,-2.15401249077306,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
2000,-0.265789462275947,Cote d'Ivoire,CI,NY.GDP.MKTP.KD.ZG,Economy & Growth
