ano,valor,pais,codigo_pais,indicador,categoria
2024,,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2023,2.63905598075102,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2022,10.7820132001503,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2021,15.4031489427848,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2020,-21.4234630658488,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2019,-1.35726520928898,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2018,2.62988985993933,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2017,2.79951863934495,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2016,-0.961908776858536,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2015,0.996758610594114,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2014,1.84726084348846,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2013,-2.86330925726089,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2012,2.99790320655973,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2011,0.613170735890648,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2010,1.53866248693835,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2009,-4.17542805647342,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2008,-2.32364807041851,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2007,1.44609991235758,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2006,2.51659221712706,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2005,3.39608420536011,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2004,0.882373744518318,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2003,-1.26491667612372,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2002,2.70495624731029,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2001,2.62600982683425,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
2000,4.14841930754267,"Bahamas, The",BS,NY.GDP.MKTP.KD.ZG,Economy & Growth
