ano,valor,pais,codigo_pais,indicador,categoria
2024,,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2023,5364.02795022731,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2022,4961.55257664733,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2021,4160.55926736925,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2020,3743.5419522929,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2019,4468.45341883656,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2018,4577.21029180491,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2017,4554.66753957828,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2016,4424.98529027556,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2015,4685.05902729002,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2014,6094.69392314956,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2013,5979.60138960585,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2012,6033.64884689543,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2011,5916.31364364343,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2010,4912.78585503672,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2009,4235.42990456612,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2008,5180.91881514686,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2007,4167.45169937531,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2006,3660.66104745322,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2005,3233.13339634212,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2004,2816.99384960555,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2003,2283.77299346126,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2002,1937.46411413019,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2001,1896.30020878013,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
2000,1772.92869122761,Algeria,DZ,NY.GDP.PCAP.CD,Economy & Growth
