ano,valor,pais,codigo_pais,indicador,categoria
2024,,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2023,2530.84659301723,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2022,2308.70654660366,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2021,2455.98127641148,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2020,2179.72934832935,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2019,2141.76836170115,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2018,2130.86619381144,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2017,1964.29930338343,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2016,1862.59597081287,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2015,1814.71855088017,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2014,1991.36539423404,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2013,1786.15862031324,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2012,1546.9460184731,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2011,1596.62826565998,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2010,1553.54887048143,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2009,1540.45393569596,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2008,1583.97066701372,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2007,1367.53817722326,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2006,1230.43056838584,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2005,1197.74616979415,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2004,1199.82524528546,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2003,1111.17135087887,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2002,967.815864415991,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2001,924.727294962066,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
2000,936.636541348798,Cote d'Ivoire,CI,NY.GDP.PCAP.CD,Economy & Growth
