ano,valor,pais,codigo_pais,indicador,categoria
2024,,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2023,6182885.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2022,6035104.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2021,5892183.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2020,5752791.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2019,5616661.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2018,5483118.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2017,5351011.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2016,5222536.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2015,5097581.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2014,4975880.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2013,4857099.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2012,4740450.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2011,4609724.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2010,4462290.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2009,4281219.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2008,4113517.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2007,3980430.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2006,3837409.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2005,3696393.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2004,3565554.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2003,3445753.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2002,3350771.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2001,3272537.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
2000,3151345.0,"Congo, Rep.",CG,SP.POP.TOTL,"Climate Change, Health "
